artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),contains
['Frank Sinatra'],[792507],0.48100000000000004,0.242,0.389,116.34200000000001,-11.81,1,0,0.493,0.0,0.13699999999999998,0.0373,0,173240,59,1996,1/1/1996,Witchcraft,True
['Frank Sinatra'],[792507],0.33299999999999996,0.18,0.35,172.68,-10.083,1,2,0.951,0.00477,0.226,0.036000000000000004,0,184093,3,1939,1939,I'll Be Seeing You,True
['Frank Sinatra'],[792507],0.42,0.273,0.613,123.37,-12.345999999999998,0,6,0.43700000000000006,1.19e-06,0.136,0.0396,0,174640,30,1956,1956-03,Swingin' Down The Lane - Remastered ****,True
['Frank Sinatra'],[792507],0.385,0.174,0.237,69.268,-14.669,1,0,0.40399999999999997,2.99e-05,0.102,0.0321,0,266467,30,1956,1956-03,We'll Be Together ***** - Remastered ****,True
['Frank Sinatra'],[792507],0.28600000000000003,0.102,0.106,81.76,-15.995,1,9,0.932,0.00011399999999999999,0.12,0.0323,0,190093,29,1957,1957-09,I'll Be Home For Christmas (If Only In My Dreams) - Remastered ****,True
['Frank Sinatra'],[792507],0.26,0.188,0.23800000000000002,86.087,-13.117,1,5,0.882,0.0,0.11599999999999999,0.0301,0,141040,29,1957,1957-09,Hark! The Herald Angels Sing - Remastered,True
['Frank Sinatra'],[792507],0.233,0.139,0.242,79.94800000000001,-15.085999999999999,1,2,0.898,0.0,0.11599999999999999,0.0403,0,181773,26,1957,1957-09,The Christmas Waltz - Remastered,True
['Frank Sinatra'],[792507],0.18,0.131,0.145,174.683,-15.827,1,0,0.9009999999999999,0.000168,0.154,0.0407,0,187067,28,1957,1957-09,Maybe You'll Be There - Remastered,True
['Frank Sinatra'],[792507],0.5770000000000001,0.22899999999999998,0.687,134.736,-14.6,1,6,0.602,0.0,0.179,0.0389,0,109827,32,1958,1958,I Love Paris - Remastered,True
['Frank Sinatra'],[792507],0.254,0.10800000000000001,0.0796,45.766000000000005,-15.019,0,10,0.883,2.7000000000000002e-05,0.16699999999999998,0.0318,0,224987,32,1958,1/1/1958,Angel Eyes - **** Stereo Mix,True
['Frank Sinatra'],[792507],0.152,0.135,0.16,54.961999999999996,-17.624000000000002,1,5,0.826,0.0036899999999999997,0.34600000000000003,0.0361,0,277627,31,1958,1958,Autumn In New York - Remastered,True
['Frank Sinatra'],[792507],0.581,0.267,0.735,120.06299999999999,-11.698,1,0,0.7170000000000001,0.0,0.267,0.0435,0,131267,31,1958,1958,Let's Get Away From It All - Remastered,True
['Frank Sinatra'],[792507],0.535,0.233,0.643,123.557,-14.058,1,3,0.8340000000000001,0.0,0.218,0.077,0,149227,31,1958,1958,Isle Of Capri - Remastered,True
['Frank Sinatra'],[792507],0.14300000000000002,0.20600000000000002,0.131,80.97800000000001,-14.809000000000001,1,10,0.836,0.0346,0.564,0.0336,0,200840,29,1958,1958,Around The World - Remastered,True
['Frank Sinatra'],[792507],0.22699999999999998,0.127,0.138,136.171,-16.574,1,7,0.879,0.0033299999999999996,0.0867,0.0344,0,202200,27,1960,1960-07,Fools Rush In - Remastered,True
['Frank Sinatra'],[792507],0.657,0.37200000000000005,0.836,95.913,-12.318,1,7,0.35100000000000003,0.0,0.0856,0.040999999999999995,0,142533,30,1961,1961-07,American Beauty Rose - Remastered,True
['Frank Sinatra'],[792507],0.446,0.299,0.8440000000000001,173.283,-12.819,1,1,0.429,0.0,0.304,0.0468,0,123200,29,1961,1961,My **** Heaven - **** Digital Remaster,True
['Frank Sinatra'],[792507],0.633,0.16399999999999998,0.7240000000000001,135.50799999999998,-16.285999999999998,0,0,0.601,0.0,0.0955,0.0441,0,139360,28,1961,1961,It's Only A Paper Moon - **** Digital Remaster,True
['Frank Sinatra'],[792507],0.616,0.24600000000000002,0.617,121.68299999999999,-13.345,1,7,0.532,1.24e-06,0.281,0.0367,0,144227,33,1961,1961-07,It's A Wonderful World,True
['Frank Sinatra'],[792507],0.507,0.289,0.8540000000000001,170.96599999999998,-11.668,1,8,0.701,0.0,0.10300000000000001,0.0488,0,122333,25,1961,1961-07,Almost Like Being In Love - Remastered,True
['Frank Sinatra'],[792507],0.5,0.33299999999999996,0.428,81.411,-13.754000000000001,1,3,0.552,0.0,0.156,0.0366,0,178533,36,1962,12/10/1962,I Can't Stop Loving You,True
['Frank Sinatra'],[792507],0.33399999999999996,0.111,0.27,81.861,-16.527,1,10,0.8640000000000001,0.00045599999999999997,0.128,0.0297,0,197827,36,1962,1962-03,As Time Goes By - **** ' Digital Remaster,True
['Frank Sinatra'],[792507],0.5760000000000001,0.205,0.37799999999999995,110.75,-13.355,1,5,0.452,4.34e-06,0.0547,0.0422,0,273653,35,1962,12/10/1962,My Kind Of ****,True
['Frank Sinatra'],[792507],0.652,0.209,0.5720000000000001,111.166,-13.199000000000002,0,5,0.6629999999999999,0.0,0.126,0.0327,0,246760,35,1962,12/10/1962,I Won't Dance,True
['Frank Sinatra'],[792507],0.469,0.29600000000000004,0.637,111.111,-11.220999999999998,1,8,0.722,0.0,0.0663,0.0306,0,160307,35,1962,12/10/1962,Please Be Kind,True
['Frank Sinatra'],[792507],0.594,0.444,0.888,96.0,-10.439,1,2,0.6579999999999999,0.0,0.0643,0.0609,0,107133,32,1962,1962-07,"Goody, Goody",True
['Frank Sinatra'],[792507],0.51,0.16699999999999998,0.42700000000000005,101.68299999999999,-13.481,1,5,0.759,0.0,0.174,0.0347,0,154240,34,1962,12/10/1962,[Love Is] The Tender Trap,True
['Frank Sinatra'],[792507],0.39799999999999996,0.486,0.429,89.5,-11.857000000000001,1,8,0.688,0.0,0.36700000000000005,0.0587,0,145707,33,1962,12/10/1962,The Good Life,True
['Frank Sinatra'],[792507],0.467,0.317,0.48700000000000004,87.914,-11.537,1,1,0.531,0.0,0.0449,0.0491,0,138893,32,1962,12/10/1962,I Wanna Be Around,True
['Frank Sinatra'],[792507],0.5670000000000001,0.473,0.728,121.285,-10.166,1,5,0.7090000000000001,0.0,0.39299999999999996,0.115,0,148427,33,1962,12/10/1962,Looking at the World Through Rose Colored *******,True
['Frank Sinatra'],[792507],0.565,0.5,0.41,95.329,-11.370999999999999,1,7,0.597,0.0,0.304,0.10099999999999999,0,138973,33,1962,12/10/1962,I Believe In You,True
['Frank Sinatra'],[792507],0.344,0.635,0.623,185.767,-11.693,0,7,0.613,0.0,0.349,0.131,0,162680,33,1962,12/10/1962,****** Dolly! (from ****** Dolly!),True
['Frank Sinatra'],[792507],0.524,0.42700000000000005,0.8240000000000001,91.181,-11.288,0,4,0.718,0.0,0.306,0.0439,0,154227,32,1962,12/10/1962,Nice Work If You Can Get It,True
['Frank Sinatra'],[792507],0.677,0.355,0.785,128.11700000000002,-12.43,1,3,0.677,0.0,0.0701,0.0464,0,173693,38,1964,1964,Swinging On A Star,True
['Frank Sinatra'],[792507],0.68,0.222,0.408,108.806,-13.718,1,8,0.467,0.0,0.126,0.0443,0,174800,38,1964,1964-08,The Best Is Yet To Come,True
['Frank Sinatra'],[792507],0.344,0.191,0.327,125.374,-15.09,1,10,0.799,0.0,0.159,0.039,0,151267,41,1966,1966-11,The Impossible Dream (The Quest),True
['Frank Sinatra'],[792507],0.302,0.139,0.14400000000000002,73.741,-15.878,0,11,0.795,0.0,0.11599999999999999,0.0312,0,221267,50,1971,1971-03,Lady Day,True
['Frank Sinatra'],[792507],0.19699999999999998,0.0909,0.10800000000000001,86.98100000000001,-18.863,1,5,0.897,0.0015199999999999999,0.10800000000000001,0.0334,0,250933,53,1973,1973,Send In The Clowns - From ‘A Little ***** Music’,True
['Frank Sinatra'],[792507],0.209,0.226,0.138,86.775,-15.960999999999999,1,10,0.919,0.125,0.272,0.0346,0,183227,54,1993,10/5/1993,If You Are But A Dream (with The Bobby Tucker Singers),True
['Frank Sinatra'],[792507],0.264,0.24600000000000002,0.19,89.41799999999999,-10.940999999999999,1,5,0.8809999999999999,0.00317,0.259,0.0312,0,180200,53,1993,1993,All Through The Day,True
['Frank Sinatra'],[792507],0.57,0.268,0.51,119.90299999999999,-11.449000000000002,1,5,0.418,0.0,0.24100000000000002,0.0519,0,177907,54,1996,1/1/1996,(Love Is) The Tender Trap,True
['Frank Sinatra'],[792507],0.168,0.147,0.105,168.97799999999998,-18.869,1,9,0.917,0.0329,0.342,0.042,0,201920,14,1954,4/1/1954,******* to Watch Over Me - 78rpm Version,True
['Frank Sinatra'],[792507],0.23,0.133,0.159,126.395,-20.018,1,4,0.648,0.00301,0.36,0.0394,0,217467,28,1957,1957,Close To You - Remastered,True
['Frank Sinatra'],[792507],0.46799999999999997,0.249,0.528,115.876,-13.425999999999998,0,10,0.429,0.0,0.154,0.0516,0,156760,26,1957,1957-06,If I Had You - Remastered,True
['Frank Sinatra'],[792507],0.221,0.106,0.14300000000000002,79.415,-17.06,1,0,0.903,2.27e-05,0.16399999999999998,0.0371,0,206667,26,1957,1957-09,The Christmas Song (Merry Christmas To You) - Remastered ****,True
['Frank Sinatra'],[792507],0.602,0.237,0.442,130.624,-13.12,1,9,0.35700000000000004,0.0,0.0958,0.038,0,234000,25,1957,1957-06,******** Road - Remastered,True
['Frank Sinatra'],[792507],0.191,0.139,0.136,84.77799999999999,-13.199000000000002,1,4,0.915,0.0027,0.28300000000000003,0.0315,0,210293,27,1957,1957-09,Where Are You? - Remastered,True
['Frank Sinatra'],[792507],0.6509999999999999,0.188,0.552,121.94200000000001,-14.567,0,9,0.355,0.0,0.0747,0.048,0,149040,26,1957,1957-06,I Wish I Were In Love ***** - Remastered,True
['Frank Sinatra'],[792507],0.409,0.32899999999999996,0.431,151.09,-10.360999999999999,0,4,0.614,0.0,0.341,0.0489,0,124467,25,1957,1957-06,You'd Be So Nice To Come Home To - Remastered,True
['Frank Sinatra'],[792507],0.633,0.284,0.473,119.021,-11.395999999999999,1,1,0.494,0.0,0.114,0.0499,0,208640,28,1958,1958,On The Road To Mandalay - Remastered,True
['Frank Sinatra'],[792507],0.6,0.386,0.579,92.561,-11.88,1,5,0.637,1.1e-05,0.132,0.0486,0,175733,28,1958,1958,Brazil - Remastered,True
['Frank Sinatra'],[792507],0.53,0.243,0.40700000000000003,122.345,-11.15,0,1,0.715,0.0,0.122,0.0419,0,232627,27,1958,1958,It's Nice To Go Trav'ling - Remastered,True
['Frank Sinatra'],[792507],0.254,0.086,0.139,79.734,-18.437,0,5,0.586,2.55e-05,0.384,0.0338,0,210733,26,1958,1958,London By ***** - Remastered,True
['Frank Sinatra'],[792507],0.22399999999999998,0.146,0.126,136.395,-15.747,0,7,0.812,0.0008210000000000001,0.121,0.0382,0,170693,26,1958,1958,April In Paris - Remastered,True
['Frank Sinatra'],[792507],0.642,0.159,0.804,138.877,-14.544,1,10,0.37799999999999995,0.0,0.0301,0.0356,0,160560,27,1959,1959,I Could Have Danced All ***** - **** Remaster,True
['Frank Sinatra'],[792507],0.584,0.32299999999999995,0.6920000000000001,103.06700000000001,-10.703,0,0,0.512,0.0,0.302,0.0291,0,172573,25,1959,1959,Same Old Song And Dance - **** Digital Remaster,True
['Frank Sinatra'],[792507],0.636,0.34700000000000003,0.602,138.524,-11.618,1,5,0.723,0.0,0.0809,0.0534,0,131480,26,1960,12/19/1960,A Fine Romance,True
['Frank Sinatra'],[792507],0.52,0.322,0.865,87.178,-10.710999999999999,1,1,0.5710000000000001,0.0,0.294,0.037000000000000005,0,180293,25,1960,12/19/1960,Zing! Went The Strings Of My Heart (outtake) - Outtake,True
['Frank Sinatra'],[792507],0.187,0.125,0.187,82.869,-18.25,0,3,0.94,0.000816,0.22699999999999998,0.0332,0,268333,26,1960,1960-07,You Go To My Head - Remastered,True
['Frank Sinatra'],[792507],0.276,0.0978,0.161,105.84700000000001,-16.348,1,9,0.894,5.21e-05,0.102,0.0348,0,177333,25,1960,1960-07,******* To Watch Over Me - Remastered,True
['Frank Sinatra'],[792507],0.574,0.298,0.507,126.57,-11.552,0,2,0.731,0.0,0.255,0.0354,0,142907,24,1960,12/19/1960,You'd Be So Easy to Love,True
['Frank Sinatra'],[792507],0.619,0.298,0.722,80.523,-13.784,0,4,0.509,0.0,0.0688,0.0546,0,108333,25,1961,1961,S'Posin' - **** Digital Remaster,True
['Frank Sinatra'],[792507],0.647,0.239,0.746,140.893,-15.784,0,11,0.488,0.0,0.14800000000000002,0.0344,0,145693,24,1961,1961,I Can't Believe That You're In Love With Me - **** Digital Remaster,True
['Frank Sinatra'],[792507],0.5760000000000001,0.289,0.42200000000000004,105.009,-10.283,0,2,0.579,0.0,0.175,0.0272,0,250840,23,1961,1961-07,You're ****** 'Til ******** Loves You,True
['Frank Sinatra'],[792507],0.539,0.258,0.54,115.824,-11.748,0,0,0.715,0.0,0.109,0.035,0,263040,32,1962,12/10/1962,Learnin' The *****,True
['Frank Sinatra'],[792507],0.643,0.37,0.584,63.408,-12.94,0,10,0.5539999999999999,0.0,0.0907,0.0385,0,166387,31,1962,12/10/1962,Wives And Lovers,True
['Frank Sinatra'],[792507],0.5670000000000001,0.512,0.773,116.75200000000001,-8.696,0,0,0.703,1.12e-06,0.133,0.046,0,152627,31,1962,12/10/1962,I'm Gonna Sit Right Down And Write Myself A Letter,True
['Frank Sinatra'],[792507],0.519,0.382,0.7120000000000001,154.836,-9.419,0,5,0.66,0.0,0.406,0.0338,0,123507,27,1962,1962-07,Tangerine,True
['Frank Sinatra'],[792507],0.215,0.138,0.172,103.08200000000001,-15.982999999999999,1,7,0.7959999999999999,1.86e-05,0.23,0.0327,0,212000,31,1962,1962-11,The Very Thought Of You,True
['Frank Sinatra'],[792507],0.151,0.17,0.184,167.32299999999998,-16.207,1,7,0.7390000000000001,1.24e-05,0.113,0.0324,0,222893,33,1962,1962-11,We'll Meet *****,True
['Frank Sinatra'],[792507],0.5760000000000001,0.32799999999999996,0.715,136.69899999999998,-10.269,0,8,0.47600000000000003,0.0,0.079,0.0359,0,133467,25,1962,1962-07,At Long Last Love,True
['Frank Sinatra'],[792507],0.66,0.26,0.63,124.89299999999999,-13.853,0,5,0.6559999999999999,0.0,0.185,0.0341,0,135507,35,1964,1964,Days Of Wine And Roses,True
['Frank Sinatra'],[792507],0.623,0.27399999999999997,0.42700000000000005,118.052,-14.929,1,5,0.34299999999999997,3.16e-06,0.0404,0.07,0,148867,37,1965,1965-12,Fly Me To The Moon,True
['Frank Sinatra'],[792507],0.49700000000000005,0.503,0.525,128.761,-8.031,0,2,0.341,0.0,0.0571,0.0337,0,239493,39,1966,1966-05,All or Nothing at All,True
['Frank Sinatra'],[792507],0.513,0.557,0.831,152.41899999999998,-9.136000000000001,1,8,0.451,0.0,0.927,0.361,0,225267,37,1966,1966-07,Come Fly With Me - Live At The Sands Hotel And ***********,True
['Frank Sinatra'],[792507],0.599,0.478,0.525,117.286,-9.135,0,9,0.358,0.0,0.42200000000000004,0.132,0,170773,37,1966,1966-07,Fly Me To The Moon - Live At The Sands Hotel And ***********,True
['Frank Sinatra'],[792507],0.402,0.203,0.465,89.52,-15.212,1,9,0.736,0.0,0.133,0.0285,0,136573,39,1966,1966-11,I Will Wait For You,True
['Frank Sinatra'],[792507],0.0958,0.0756,0.0651,73.668,-21.090999999999998,0,2,0.903,0.036000000000000004,0.32799999999999996,0.0366,0,256840,51,1992,1992,It's A ******** Old Town - Remastered,True
['Frank Sinatra'],[792507],0.489,0.257,0.593,127.012,-11.115,1,9,0.516,0.0,0.0578,0.0363,0,181907,53,1996,1/1/1996,Learnin' The *****,True
['Frank Sinatra'],[792507],0.54,0.301,0.57,124.635,-10.154,1,2,0.711,0.0,0.261,0.0519,0,130600,52,2000,1/1/2000,I've Got The World On A String - Remastered ****,True
['Frank Sinatra'],[792507],0.67,0.365,0.45,119.344,-10.158,1,0,0.525,0.0,0.0575,0.0564,0,147147,66,2015,4/21/2015,Fly Me To The Moon - Remastered,True
['Frank Sinatra'],[792507],0.534,0.0989,0.418,83.51299999999999,-20.621,0,4,0.9890000000000001,0.00179,0.0697,0.0495,0,187147,13,1954,4/1/1954,One for My Baby (And One More for the Road),True
['Frank Sinatra'],[792507],0.546,0.267,0.591,109.811,-12.177,0,10,0.63,0.0,0.191,0.0425,0,170467,24,1957,1957-06,Oh! Look At Me Now - Remastered ****,True
['Frank Sinatra'],[792507],0.252,0.11800000000000001,0.14,87.575,-17.62,1,8,0.945,6.2e-05,0.11699999999999999,0.0328,0,146293,24,1957,1957-09,Silent ***** - Remastered,True
['Frank Sinatra'],[792507],0.604,0.2,0.418,137.77200000000002,-12.773,1,7,0.46,4.1e-06,0.25,0.0367,0,190560,25,1957,1957-06,I Got Plenty O' Nuttin' - Remastered,True
['Frank Sinatra'],[792507],0.485,0.213,0.527,128.472,-12.665,0,7,0.7090000000000001,0.0,0.126,0.0364,0,143827,24,1957,1957-06,At Long Last Love - Remastered,True
['Frank Sinatra'],[792507],0.473,0.203,0.318,92.955,-13.103,1,8,0.5429999999999999,0.0,0.10300000000000001,0.0529,0,144040,23,1957,1957-06,I Guess I'll Have To Change My Plan - Remastered,True
['Frank Sinatra'],[792507],0.379,0.235,0.56,160.559,-11.953,0,9,0.528,1.46e-06,0.0912,0.0331,0,232107,24,1957,1957-06,From This Moment On - Remastered,True
['Frank Sinatra'],[792507],0.512,0.261,0.424,117.306,-12.943,1,9,0.602,0.0,0.299,0.0398,0,158333,24,1957,1957-06,Stars Fell On Alabama - Remastered,True
['Frank Sinatra'],[792507],0.35200000000000004,0.054000000000000006,0.185,61.986999999999995,-18.811,1,1,0.862,0.0009599999999999999,0.106,0.0396,0,261493,23,1957,1957,P.S. I Love You - Remastered,True
['Frank Sinatra'],[792507],0.162,0.11,0.0769,74.67699999999999,-15.383,1,5,0.9229999999999999,0.00011100000000000001,0.128,0.0357,0,208800,24,1957,1957-09,The ***** We ****** It A Day - Remastered,True
['Frank Sinatra'],[792507],0.22699999999999998,0.0922,0.0454,129.017,-16.828,1,8,0.7709999999999999,0.00123,0.105,0.0364,0,184000,24,1957,1957-09,I Think Of You - Remastered,True
['Frank Sinatra'],[792507],0.263,0.11,0.184,130.463,-17.555999999999997,1,7,0.973,1.73e-05,0.0924,0.0339,0,168933,23,1957,1957-09,It Came Upon A ******** Clear - Remastered ****,True
['Frank Sinatra'],[792507],0.188,0.114,0.0377,137.68200000000002,-16.937,1,9,0.858,0.0212,0.133,0.0362,0,208533,24,1957,1957-09,Laura - Remastered,True
['Frank Sinatra'],[792507],0.455,0.22899999999999998,0.315,101.023,-14.806,1,8,0.281,0.0,0.114,0.0343,0,202467,23,1957,1957-06,I Got It Bad (And That Ain't Good) - Remastered,True
['Frank Sinatra'],[792507],0.20800000000000002,0.136,0.152,91.493,-15.841,1,8,0.833,0.00663,0.102,0.0355,0,164173,24,1958,1958,**** Hawaii - Remastered,True
['Frank Sinatra'],[792507],0.426,0.0445,0.177,93.069,-19.032,1,4,0.9790000000000001,0.000105,0.109,0.0395,0,265293,22,1958,1/1/1958,One For My Baby - **** Stereo Mix,True
['Frank Sinatra'],[792507],0.252,0.0439,0.0584,134.44299999999998,-19.71,1,4,0.945,0.00031800000000000003,0.111,0.0372,0,214907,23,1959,1959-07,Here's That Rainy Day - Remastered,True
['Frank Sinatra'],[792507],0.603,0.256,0.599,81.563,-12.924000000000001,1,7,0.19399999999999998,0.0,0.245,0.037000000000000005,0,146000,24,1959,1959,Dancing In The Dark - Remastered,True
['Frank Sinatra'],[792507],0.537,0.23399999999999999,0.664,144.789,-12.440999999999999,0,8,0.512,0.0,0.0851,0.0313,0,205040,23,1959,1959,Day In - Day Out - **** Remaster,True
['Frank Sinatra'],[792507],0.183,0.0562,0.0706,85.896,-21.293000000000003,0,0,0.893,0.00547,0.23199999999999998,0.0355,0,162267,23,1959,1959-07,When No One Cares - Remastered,True
['Frank Sinatra'],[792507],0.418,0.361,0.7709999999999999,175.106,-11.855,1,11,0.23600000000000002,0.0,0.34600000000000003,0.0691,0,158640,23,1959,1959,*********** Gotta Give - **** Remaster,True
['Frank Sinatra'],[792507],0.214,0.11599999999999999,0.0897,89.264,-16.785999999999998,1,0,0.912,0.00238,0.10300000000000001,0.0307,0,195800,24,1960,1960-07,How **** Is The Ocean? - Remastered,True
['Frank Sinatra'],[792507],0.643,0.267,0.77,120.631,-11.890999999999998,1,5,0.753,0.0,0.285,0.04,0,122973,24,1960,12/19/1960,"Be Careful, It's My Heart",True
['Frank Sinatra'],[792507],0.44,0.314,0.521,148.694,-13.974,1,8,0.691,0.0,0.0705,0.038,0,136547,23,1960,12/19/1960,A Foggy Day,True
['Frank Sinatra'],[792507],0.633,0.257,0.677,136.623,-12.649000000000001,1,1,0.614,0.0,0.496,0.036000000000000004,0,171773,24,1960,12/19/1960,I've Got My Love to Keep Me Warm,True
['Frank Sinatra'],[792507],0.233,0.0748,0.2,54.223,-19.011,1,1,0.8190000000000001,0.000206,0.11699999999999999,0.0305,0,213867,24,1960,1960-07,That Old Feeling - Remastered,True
['Frank Sinatra'],[792507],0.139,0.106,0.109,71.74600000000001,-17.329,1,3,0.938,0.0005679999999999999,0.102,0.0335,0,204267,23,1960,1960-07,Embraceable You - Remastered,True
['Frank Sinatra'],[792507],0.336,0.0916,0.29100000000000004,107.04299999999999,-19.351,1,8,0.9329999999999999,0.000618,0.191,0.032,0,198200,23,1960,1960-07,Nevertheless (I'm In Love With You) - Remastered,True
['Frank Sinatra'],[792507],0.682,0.3,0.605,128.76,-11.72,0,10,0.7170000000000001,0.0,0.177,0.0398,0,155493,23,1960,12/19/1960,You and the ***** and the Music,True
['Frank Sinatra'],[792507],0.335,0.29600000000000004,0.586,179.65900000000002,-14.535,0,5,0.527,0.0,0.10099999999999999,0.0321,0,204960,22,1960,12/19/1960,In the Still of the *****,True
['Frank Sinatra'],[792507],0.743,0.311,0.741,120.85700000000001,-11.609000000000002,0,5,0.6940000000000001,0.0,0.0379,0.0453,0,126173,22,1960,12/19/1960,When I Take My Sugar to Tea,True
['Frank Sinatra'],[792507],0.545,0.45299999999999996,0.898,81.075,-12.149000000000001,1,8,0.24,0.0,0.038,0.11800000000000001,0,90973,23,1961,1961,Should I - **** Digital Remaster,True
['Frank Sinatra'],[792507],0.516,0.23,0.51,137.292,-14.853,1,7,0.284,0.0,0.32899999999999996,0.0571,0,137200,23,1961,1961,Always - **** Digital Remaster,True
['Frank Sinatra'],[792507],0.466,0.264,0.564,160.578,-13.76,1,2,0.55,0.0,0.0615,0.0405,0,143973,23,1961,1961,I Concentrate On You - **** Digital Remaster,True
['Frank Sinatra'],[792507],0.5539999999999999,0.315,0.374,95.037,-12.6,1,2,0.45299999999999996,0.0,0.141,0.0536,0,93867,23,1961,1961,You Do ********* To Me - **** Digital Remaster,True
['Frank Sinatra'],[792507],0.544,0.289,0.5429999999999999,146.326,-13.97,1,8,0.207,0.0,0.158,0.0579,0,122840,24,1961,1961,It All Depends On You - **** Digital Remaster,True
['Frank Sinatra'],[792507],0.6,0.256,0.7090000000000001,126.07600000000001,-12.922,1,7,0.514,0.0,0.10300000000000001,0.0446,0,159427,22,1961,1961-07,Day By Day - Remastered,True
['Frank Sinatra'],[792507],0.312,0.109,0.20800000000000002,106.365,-15.37,1,2,0.9470000000000001,0.000165,0.196,0.0363,0,185027,26,1962,1962-03,Don't Make A Beggar Of Me - Remastered,True
['Frank Sinatra'],[792507],0.32299999999999995,0.382,0.158,84.557,-9.817,0,6,0.532,5.37e-06,0.154,0.0281,0,247133,25,1962,1962,Come Rain Or Come Shine,True
['Frank Sinatra'],[792507],0.43200000000000005,0.495,0.757,169.095,-8.818999999999999,1,4,0.43,0.0,0.546,0.0442,0,152573,23,1962,1962-07,Pick Yourself Up,True
['Frank Sinatra'],[792507],0.615,0.266,0.436,127.505,-11.055,1,11,0.33299999999999996,0.0,0.132,0.0356,0,136733,27,1962,1962-07,I Love You,True
['Frank Sinatra'],[792507],0.5489999999999999,0.268,0.578,124.322,-12.985,1,8,0.675,0.0,0.262,0.0398,0,176067,47,1992,1992,You Make Me Feel So Young - Remastered ****,True
['Frank Sinatra'],[792507],0.653,0.259,0.835,142.157,-13.335999999999999,1,2,0.903,0.0,0.36200000000000004,0.0595,0,155453,51,1994,11/8/1994,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),True
['Frank Sinatra'],[792507],0.5820000000000001,0.33,0.564,127.6,-10.687000000000001,1,0,0.958,0.0005740000000000001,0.863,0.0536,0,161507,1,1939,1939,******** ***** (Is The Loneliest ***** Of The Week),True
['Frank Sinatra'],[792507],0.14,0.18100000000000002,0.111,79.486,-13.637,1,4,0.877,0.00037200000000000004,0.151,0.0325,0,178907,22,1957,1957-09,I Cover The Waterfront - Remastered,True
['Frank Sinatra'],[792507],0.188,0.163,0.313,168.275,-13.834000000000001,1,0,0.807,0.0,0.239,0.0326,0,155200,23,1957,1957-09,White Christmas - Remastered ****,True
['Frank Sinatra'],[792507],0.191,0.146,0.124,82.37,-14.633,1,2,0.915,3.45e-05,0.109,0.0347,0,193240,22,1957,1957-09,Where Is The One? - Remastered,True
['Frank Sinatra'],[792507],0.147,0.08199999999999999,0.0682,169.563,-15.383,1,2,0.872,0.00101,0.0917,0.0338,0,252667,22,1957,1957-09,Lonely Town - Remastered,True
['Frank Sinatra'],[792507],0.33799999999999997,0.0977,0.172,101.945,-14.283,1,5,0.5660000000000001,7.49e-06,0.125,0.0322,0,188200,23,1957,1957-09,Don't Worry 'Bout Me - **** Remastered,True
['Frank Sinatra'],[792507],0.188,0.14300000000000002,0.133,87.741,-15.963,1,5,0.8909999999999999,8.77e-06,0.10800000000000001,0.0337,0,228000,22,1957,1957-09,There's No You - Remastered,True
['Frank Sinatra'],[792507],0.418,0.18,0.281,91.83200000000001,-13.464,1,6,0.613,0.0,0.10800000000000001,0.0345,0,205667,21,1957,1957-06,No One Ever Tells You - Remastered,True
['Frank Sinatra'],[792507],0.18100000000000002,0.12,0.0671,79.038,-13.475,1,9,0.917,3.16e-05,0.0953,0.0313,0,248800,22,1958,1/1/1958,Only The Lonely - **** Stereo Mix,True
['Frank Sinatra'],[792507],0.584,0.332,0.623,119.35700000000001,-8.621,0,9,0.7140000000000001,0.0,0.188,0.037000000000000005,0,130427,20,1958,1958-01,Let's Get Away From It All,True
['Frank Sinatra'],[792507],0.5760000000000001,0.289,0.359,121.90899999999999,-8.77,1,11,0.764,0.0,0.261,0.0336,0,229965,20,1958,1958-01,It's Nice To Go Trav'ling,True
['Frank Sinatra'],[792507],0.20800000000000002,0.06,0.0601,91.28399999999999,-21.366,0,0,0.9620000000000001,0.455,0.0989,0.0361,0,226067,23,1959,1959-07,I'll Never Smile ***** - Remastered,True
['Frank Sinatra'],[792507],0.381,0.027000000000000003,0.122,75.665,-24.265,0,3,0.8640000000000001,1.17e-06,0.10099999999999999,0.0335,0,131667,21,1959,1959,The Last Dance - **** Remaster,True
['Frank Sinatra'],[792507],0.521,0.31,0.853,149.659,-11.287,1,7,0.364,0.0,0.153,0.0646,0,154400,22,1959,1959,Too Close For Comfort - **** Remaster,True
['Frank Sinatra'],[792507],0.52,0.304,0.872,155.77,-12.512,1,0,0.156,0.0,0.128,0.0372,0,114867,22,1959,1959,******** ***** (Is The Loneliest ***** Of The Week) - **** Remaster,True
['Frank Sinatra'],[792507],0.604,0.21100000000000002,0.659,138.86700000000002,-14.200999999999999,1,7,0.47700000000000004,0.0,0.0672,0.0368,0,166440,21,1959,1959,"Baubles, ******* And Beads - **** Remaster",True
['Frank Sinatra'],[792507],0.218,0.0795,0.0565,79.831,-18.063,1,9,0.909,0.0026899999999999997,0.0955,0.0397,0,196267,21,1959,1959-07,I Don't Stand A Ghost Of A Chance With You - Remastered,True
